actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/cyclic_hip/max,test/rwd_metrics/cyclic_hip/mean,test/rwd_metrics/cyclic_hip/min,test/rwd_metrics/cyclic_hip/size,test/rwd_metrics/cyclic_hip/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/fall_rew/max,test/rwd_metrics/fall_rew/mean,test/rwd_metrics/fall_rew/min,test/rwd_metrics/fall_rew/size,test/rwd_metrics/fall_rew/std,test/rwd_metrics/joint_angle_rew/max,test/rwd_metrics/joint_angle_rew/mean,test/rwd_metrics/joint_angle_rew/min,test/rwd_metrics/joint_angle_rew/size,test/rwd_metrics/joint_angle_rew/std,test/rwd_metrics/mirror_leg/max,test/rwd_metrics/mirror_leg/mean,test/rwd_metrics/mirror_leg/min,test/rwd_metrics/mirror_leg/size,test/rwd_metrics/mirror_leg/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/step_length_rew/max,test/rwd_metrics/step_length_rew/mean,test/rwd_metrics/step_length_rew/min,test/rwd_metrics/step_length_rew/size,test/rwd_metrics/step_length_rew/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
2.5229962e-08,1.5640012e-09,148.78911,-0.007714102,2.0209763e-10,0.018129343,16.442844,192.98369,192.97006,9.074509,1102.459,1430.1799,1104.9458,1.0,-0.010505397,-1.0,2410,0.8424061,0.3209207835087102,0.3209207835087103,0.3209207835087102,10,5.551115123125783e-17,241,241.0,241,10,0.0,2285.640669830276,2285.640669830276,2285.640669830276,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-2040.792339259545,-2040.792339259545,-2040.792339259545,10.0,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,251.4687477154385,251.4687477154385,251.4687477154385,10,0.0,8.808633090119987,8.808633090119987,8.808633090119987,10,0.0,1763.8389778671844,1763.8389778671844,1763.8389778671844,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,671.2629527211113,671.2629527211113,671.2629527211113,10.0,0.0,1751.0536976959686,1751.0536976959688,1751.0536976959686,10,2.273736754432321e-13,0.0041493775933609,0.0041493775933609,0.0041493775933609,10,0.0,5.7830477,-0.016264185,-5.914726,3125,1.2822001,2001,1636.0375939849623,113,133,620.7448279638221,24431.43504967367,19373.178141772125,316.98399856669016,133,7654.647216742322,729606.0,345.1045734882355,200000.0,667.0,186903.53343200684,133400000.0,579.534481326768,2084375.0
2.5229967e-08,1.5599373e-09,148.29135,-0.009622034,2.0616137e-10,0.020002427,16.443443,193.42244,193.409,8.577345,1113.3267,1558.6252,1115.9597,1.0,-0.00888034,-1.0,2400,0.83789974,0.3182912901697659,0.3182912901697659,0.3182912901697659,10,0.0,240,240.0,240,10,0.0,2321.813881304771,2321.813881304771,2321.813881304771,10,0.0,0.0,0.0,0.0,10,0.0,-2030.985323791843,-2030.9853237918428,-2030.985323791843,10.0,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,261.5751691007401,261.57516910074,261.5751691007401,10,5.684341886080804e-14,9.076895905647117,9.076895905647117,9.076895905647117,10,0.0,1739.775411374468,1739.775411374468,1739.775411374468,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,701.8276862459318,701.8276862459318,701.8276862459318,10.0,0.0,1760.5440424698263,1760.5440424698263,1760.5440424698263,10,0.0,0.0041666666666666,0.0041666666666666,0.0041666666666666,10,0.0,6.386797,-0.023767823,-5.9643993,3125,1.2805204,2001,1600.6532258064517,211,124,630.629320143837,24378.28363459801,18957.002100953832,2168.626653630697,124,7756.374414015401,729730.0,335.53890466690063,200000.0,668.0,187239.0723366737,133600000.0,596.0560674731471,2087500.0
2.5229962e-08,1.5575364e-09,147.94025,-0.009599389,2.085622e-10,0.019955207,16.439377,193.64137,193.62787,8.44247,1115.593,1498.692,1118.34,1.0,-0.013948742,-1.0,2530,0.834766,0.3144997155055046,0.3144997155055046,0.3144997155055046,10,0.0,253,253.0,253,10,0.0,2441.02330187552,2441.02330187552,2441.02330187552,10,0.0,0.0,0.0,0.0,10,0.0,-2168.2651721405173,-2168.2651721405173,-2168.2651721405173,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,268.88216656134136,268.88216656134136,268.88216656134136,10,0.0,9.260261366224562,9.260261366224563,9.260261366224562,10,1.7763568394002505e-15,1900.247614944467,1900.247614944467,1900.247614944467,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,695.2299207731717,695.2299207731718,695.2299207731717,10.0,1.1368683772161605e-13,1855.6685103708328,1855.6685103708328,1855.6685103708328,10,0.0,0.0039525691699604,0.0039525691699604,0.0039525691699604,10,0.0,6.1189513,-0.027809214,-5.9262304,3125,1.2792624,2001,1337.0229007633588,31,131,695.8890898913083,24405.79799228278,15649.77373469327,268.485831943419,131,8500.810983825297,729861.0,330.0995709896088,200000.0,669.0,187569.1719076633,133800000.0,605.8777943891839,2090625.0
2.5229962e-08,1.5563603e-09,147.53624,-0.008998829,2.0973841e-10,0.019326366,16.447811,193.7991,193.78542,8.518127,1118.062,1586.3936,1120.7086,1.0,-0.021370098,-1.0,2620,0.8375603,0.3125868342041918,0.3125868342041918,0.3125868342041918,10,0.0,262,262.0,262,10,0.0,2577.6337419614933,2577.6337419614933,2577.6337419614933,10,0.0,0.0,0.0,0.0,10,0.0,-2243.6586991330805,-2243.6586991330805,-2243.6586991330805,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,281.8358942112037,281.8358942112037,281.8358942112037,10,0.0,9.260261366224562,9.260261366224563,9.260261366224562,10,1.7763568394002505e-15,1974.192307516419,1974.192307516419,1974.192307516419,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,731.8631922836648,731.8631922836648,731.8631922836648,10.0,0.0,1944.1407857170627,1944.1407857170627,1944.1407857170627,10,0.0,0.0038167938931297,0.0038167938931297,0.0038167938931297,10,4.336808689942024e-19,6.0965843,-0.03938178,-6.188252,3125,1.2776852,2001,1598.3,149,140,630.8531604105666,24597.132995004824,18994.13111027612,1415.7898726157837,140,7751.70851619419,730001.0,337.8408052921295,200000.0,670.0,187907.01271295547,134000000.0,591.9948001161696,2093750.0
2.5229976e-08,1.5557966e-09,147.33472,-0.010694459,2.1030312e-10,0.021007892,16.456964,193.82481,193.81116,8.560617,1115.8209,1614.8975,1118.3821,1.0,-0.039206903,-1.0,2600,0.8275517,0.2992495680523623,0.2992495680523622,0.2992495680523623,10,5.551115123125783e-17,260,260.0,260,10,0.0,2459.398679439558,2459.398679439558,2459.398679439558,10,0.0,0.0,0.0,0.0,10,0.0,-2247.074908665036,-2247.074908665036,-2247.074908665036,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,286.97555326900635,286.97555326900635,286.97555326900635,10,0.0,8.852786547227023,8.852786547227023,8.852786547227023,10,0.0,1892.932028694459,1892.9320286944592,1892.932028694459,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,720.4274560894617,720.4274560894617,720.4274560894617,10.0,0.0,1917.285763504437,1917.2857635044368,1917.285763504437,10,2.273736754432321e-13,0.0038461538461538,0.0038461538461538,0.0038461538461538,10,0.0,5.874408,-0.050813507,-6.0914283,3125,1.2814254,2001,1146.1604938271605,144,162,612.0783649656435,24489.786838942004,13320.304174111963,1273.7643872502952,162,7491.59644522132,730163.0,338.127361536026,200000.0,671.0,188245.1400744915,134200000.0,591.4930962447145,2096875.0
2.5229962e-08,1.556502e-09,147.2667,-0.012477595,2.0959655e-10,0.022786265,16.452486,193.66904,193.65526,8.741507,1113.133,1486.5891,1115.6615,1.0,-0.027997835,-1.0,2390,0.82779205,0.3034033288775704,0.3034033288775704,0.3034033288775704,10,0.0,239,239.0,239,10,0.0,2260.050114766202,2260.0501147662026,2260.050114766202,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-2034.885691839777,-2034.885691839777,-2034.885691839777,10.0,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,263.7382395346316,263.7382395346316,263.7382395346316,10,0.0,8.897161324458823,8.897161324458823,8.897161324458823,10,0.0,1727.1913144225578,1727.1913144225578,1727.1913144225578,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,669.1537488258145,669.1537488258145,669.1537488258145,10.0,0.0,1745.955342498516,1745.9553424985163,1745.955342498516,10,2.273736754432321e-13,0.00418410041841,0.00418410041841,0.00418410041841,10,8.673617379884035e-19,6.526288,-0.057389617,-6.0696325,3125,1.279196,2001,1206.950980392157,135,204,691.6466835400716,24488.094543828425,14161.609159875052,1045.6254901581085,204,8516.334342242902,730367.0,342.4561197757721,200000.0,672.0,188587.59619426727,134400000.0,584.0164285309102,2100000.0
2.5229967e-08,1.5599172e-09,147.28967,-0.0074527343,2.0618175e-10,0.017763011,16.456644,193.14299,193.12889,9.24529,1098.5907,1247.2328,1101.0027,1.0,-0.027020553,-1.0,2570,0.82427394,0.3015326200250521,0.3015326200250521,0.3015326200250521,10,0.0,257,257.0,257,10,0.0,2372.45342442746,2372.4534244274605,2372.45342442746,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-2249.9645022741365,-2249.964502274136,-2249.9645022741365,10.0,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,276.89461896532254,276.89461896532254,276.89461896532254,10,0.0,9.076895905647117,9.076895905647117,9.076895905647117,10,0.0,1852.5960568981404,1852.59605689814,1852.5960568981404,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,722.7768345043031,722.7768345043031,722.7768345043031,10.0,0.0,1881.073520428181,1881.073520428181,1881.073520428181,10,0.0,0.0038910505836575,0.0038910505836575,0.0038910505836575,10,0.0,6.519594,-0.053851247,-6.4363127,3125,1.279874,2001,917.5384615384615,60,195,555.9729400422035,24267.73385634236,10498.553941205902,327.28216114534564,195,6709.103160695107,730562.0,342.14744234085083,200000.0,673.0,188929.74363660807,134600000.0,584.5433145186511,2103125.0
2.5229966e-08,1.5647469e-09,147.5958,-0.009272744,2.0135163e-10,0.01960445,16.460272,192.72507,192.7112,9.381384,1090.6406,1172.0112,1092.9308,1.0,-0.029993204,-1.0,2650,0.8223412,0.2997604886984341,0.2997604886984341,0.2997604886984341,10,0.0,265,265.0,265,10,0.0,2417.195735063256,2417.195735063256,2417.195735063256,10,0.0,0.0,0.0,0.0,10,0.0,-2348.374481901177,-2348.374481901177,-2348.374481901177,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,291.8007264204837,291.8007264204838,291.8007264204837,10,5.684341886080804e-14,8.94175853118713,8.94175853118713,8.94175853118713,10,0.0,1902.000062281621,1902.0000622816208,1902.000062281621,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,755.0856633451662,755.085663345166,755.0856633451662,10.0,1.1368683772161605e-13,1927.742006385973,1927.742006385973,1927.742006385973,10,2.273736754432321e-13,0.0037735849056603,0.0037735849056603,0.0037735849056603,10,0.0,6.6978574,-0.054372374,-6.2862678,3125,1.279515,2001,1040.8324607329844,135,191,634.2945813339821,24490.096576963213,12074.137903010867,1066.9197046381532,191,7811.348320104176,730753.0,333.9518246650696,200000.0,674.0,189263.6954612732,134800000.0,598.888777447424,2106250.0
2.5229962e-08,1.5668221e-09,147.74423,-0.0089825,1.9927675e-10,0.019324593,16.456903,192.42372,192.40984,9.6276655,1082.7179,1030.2354,1084.9347,1.0,-0.009437521,-1.0,4810,0.8231332,0.3103664739272902,0.3103664739272903,0.3103664739272902,10,5.551115123125783e-17,481,481.0,481,10,0.0,4932.109039889521,4932.10903988952,4932.109039889521,10,9.094947017729282e-13,0.0,0.0,0.0,10,0.0,-4186.39958097976,-4186.399580979761,-4186.39958097976,10.0,9.094947017729282e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,528.337741823595,528.337741823595,528.337741823595,10,0.0,20.144352947985,20.144352947985,20.144352947985,10,0.0,3563.728339673752,3563.728339673752,3563.728339673752,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1264.334360159317,1264.334360159317,1264.334360159317,10.0,0.0,3861.9638262646313,3861.963826264632,3861.9638262646313,10,4.547473508864641e-13,0.002079002079002,0.002079002079002,0.002079002079002,10,0.0,5.851185,-0.054717567,-6.0061927,3125,1.279909,2001,1254.4779874213837,95,159,659.1226476231765,24631.548105352384,14768.92461910606,340.0736207900311,159,8128.836922907626,730912.0,353.90590047836304,200000.0,675.0,189617.6013617516,135000000.0,565.1219709240975,2109375.0
2.5229962e-08,1.5654686e-09,147.75092,-0.007496006,2.0063004e-10,0.017838567,16.449999,192.27979,192.26573,9.522141,1084.3735,918.89417,1086.7358,1.0,-0.027134502,-1.0,4600,0.8007188,0.2890799058267425,0.2890799058267425,0.2890799058267425,10,0.0,460,460.0,460,10,0.0,4586.010018879383,4586.010018879382,4586.010018879383,10,9.094947017729282e-13,0.0,0.0,0.0,10,0.0,-3987.660593528918,-3987.660593528918,-3987.660593528918,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,549.6054650288588,549.6054650288588,549.6054650288588,10,0.0,16.210375370655868,16.210375370655868,16.210375370655868,10,0.0,3490.5376943702868,3490.5376943702868,3490.5376943702868,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1234.380452702262,1234.380452702262,1234.380452702262,10.0,0.0,3402.9366249362383,3402.9366249362383,3402.9366249362383,10,0.0,0.0021739130434782,0.0021739130434782,0.0021739130434782,10,4.336808689942024e-19,6.139669,-0.05487197,-6.1635284,3125,1.275899,2001,1163.4601226993866,134,163,698.9614139748716,24525.25556377945,13722.640765161024,1080.4471303914402,163,8616.107667391474,731075.0,348.6116862297058,200000.0,676.0,189966.2130479813,135200000.0,573.704232818566,2112500.0
2.5229962e-08,1.5621882e-09,147.82338,-0.009327515,2.0391057e-10,0.01967515,16.437038,191.98174,191.96739,9.741621,1076.6909,904.5279,1078.9006,1.0,-0.027450176,-1.0,3270,0.8025928,0.2888052202423192,0.2888052202423193,0.2888052202423192,10,5.551115123125783e-17,327,327.0,327,10,0.0,3123.876457466405,3123.876457466405,3123.876457466405,10,0.0,0.0,0.0,0.0,10,0.0,-2803.148478090729,-2803.148478090729,-2803.148478090729,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,382.027292798212,382.027292798212,382.027292798212,10,0.0,9.122394035712784,9.122394035712784,9.122394035712784,10,0.0,2309.3539534580336,2309.3539534580336,2309.3539534580336,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,935.8106246626812,935.810624662681,935.8106246626812,10.0,1.1368683772161605e-13,2410.710670602496,2410.710670602496,2410.710670602496,10,4.547473508864641e-13,0.0030581039755351,0.0030581039755351,0.0030581039755351,10,4.336808689942024e-19,6.2774234,-0.050065972,-6.292073,3125,1.2770107,2001,1051.3149171270718,37,181,605.743181042667,24901.236121291386,12266.689589853571,341.7006523513935,181,7411.232608210414,731256.0,354.15232372283936,200000.0,677.0,190320.3653717041,135400000.0,564.7287525819556,2115625.0
2.5229966e-08,1.5608328e-09,147.71565,-0.009576455,2.0526596e-10,0.01991655,16.420336,192.24313,192.22897,9.25552,1091.7805,991.096,1094.1936,1.0,-0.01955146,-1.0,3340,0.80780596,0.2950933083083276,0.2950933083083277,0.2950933083083276,10,5.551115123125783e-17,334,334.0,334,10,0.0,3378.7286394361136,3378.7286394361136,3378.7286394361136,10,0.0,0.0,0.0,0.0,10,0.0,-2864.2174487943894,-2864.2174487943894,-2864.2174487943894,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,401.2529447407533,401.2529447407533,401.2529447407533,10,0.0,11.831107287336302,11.8311072873363,11.831107287336302,10,1.7763568394002505e-15,2547.3960690869085,2547.396069086909,2547.3960690869085,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,942.5293275323672,942.5293275323672,942.5293275323672,10.0,1.1368683772161605e-13,2459.936639583136,2459.936639583136,2459.936639583136,10,0.0,0.0029940119760479,0.0029940119760479,0.0029940119760479,10,0.0,6.1788945,-0.053670466,-5.8553867,3125,1.2730203,2001,1377.0266666666666,92,150,740.9691306810441,24928.62773335542,16512.994467413195,760.0877711410863,150,9221.229988156249,731406.0,368.6862108707428,200000.0,678.0,190689.05158257484,135600000.0,542.4667213011602,2118750.0
2.5229967e-08,1.5591896e-09,147.59045,-0.0052056047,2.0690911e-10,0.015536937,16.410282,192.43869,192.42484,8.814505,1101.4297,1130.253,1103.8633,1.0,-0.011239359,-1.0,2610,0.80973953,0.2985936520912688,0.2985936520912688,0.2985936520912688,10,0.0,261,261.0,261,10,0.0,2414.156051769311,2414.156051769311,2414.156051769311,10,0.0,0.0,0.0,0.0,10,0.0,-2378.7913306607,-2378.7913306607,-2378.7913306607,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,286.06412032041874,286.06412032041874,286.06412032041874,10,0.0,10.28547055413264,10.28547055413264,10.28547055413264,10,1.7763568394002505e-15,1955.157038238296,1955.157038238296,1955.157038238296,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,754.442756767575,754.442756767575,754.442756767575,10.0,0.0,1906.9979965495909,1906.9979965495909,1906.9979965495909,10,0.0,0.003831417624521,0.003831417624521,0.003831417624521,10,0.0,5.7384152,-0.060067367,-5.9450493,3125,1.2680581,2001,1420.6291390728477,73,151,700.9840728641361,24653.76243731904,16886.016055405315,420.4108109489333,151,8647.99516231816,731557.0,363.1396331787109,200000.0,679.0,191052.1912157536,135800000.0,550.7523325099977,2121875.0
2.5229994e-08,1.5460863e-09,147.59232,-0.007950668,2.2001435e-10,0.01828213,16.403528,192.49084,192.47585,8.817065,1104.5399,1255.1549,1106.9502,1.0,-0.00884946,-1.0,2150,0.8254542,0.3085608184726202,0.3085608184726202,0.3085608184726202,10,0.0,215,215.0,215,10,0.0,2044.8542674204373,2044.854267420437,2044.8542674204373,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,-1834.2445826575224,-1834.2445826575213,-1834.2445826575224,10.0,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,242.967318422628,242.967318422628,242.967318422628,10,0.0,10.132339847311794,10.132339847311794,10.132339847311794,10,0.0,1496.6389348260886,1496.6389348260886,1496.6389348260886,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,642.206731949942,642.206731949942,642.206731949942,10.0,0.0,1607.153525031989,1607.153525031989,1607.153525031989,10,0.0,0.0046511627906976,0.0046511627906976,0.0046511627906976,10,0.0,6.0253787,-0.058461845,-5.897197,3125,1.2730775,2001,1026.385026737968,158,187,573.2444778918986,24536.52367989322,11901.972033658809,1292.8944229050885,187,7054.107944607097,731744.0,363.50669717788696,200000.0,680.0,191415.69791293144,136000000.0,550.1961904765877,2125000.0
2.5229966e-08,1.5604565e-09,147.68948,-0.007544223,2.05642e-10,0.017882487,16.39748,192.29478,192.2808,9.228621,1101.2261,1172.9562,1103.5267,1.0,-0.012729213,-1.0,2480,0.82336766,0.3064780614315582,0.3064780614315582,0.3064780614315582,10,0.0,248,248.0,248,10,0.0,2424.547789614434,2424.547789614434,2424.547789614434,10,0.0,0.0,0.0,0.0,10,0.0,-2162.413194630364,-2162.413194630364,-2162.413194630364,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,274.07877996376146,274.07877996376146,274.07877996376146,10,0.0,9.882171485122834,9.882171485122836,9.882171485122834,10,1.7763568394002505e-15,1862.6406740991213,1862.6406740991213,1862.6406740991213,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,704.6234180759382,704.6234180759382,704.6234180759382,10.0,0.0,1855.735940620853,1855.735940620853,1855.735940620853,10,0.0,0.0040322580645161,0.0040322580645161,0.0040322580645161,10,8.673617379884035e-19,5.8908463,-0.06279774,-6.0162444,3125,1.2741826,2001,1055.979695431472,94,197,648.1915957225838,24525.6671593336,12462.111855578569,427.5963632572589,197,7954.469990572391,731941.0,350.8840775489807,200000.0,681.0,191766.5819904804,136200000.0,569.9888162411175,2128125.0
2.5229967e-08,1.5620559e-09,147.97224,-0.010555413,2.0404292e-10,0.02091347,16.389317,192.06517,192.05145,9.475564,1098.8549,1175.6835,1101.104,1.0,-0.010496569,-1.0,2450,0.8228528,0.3064549123891926,0.3064549123891926,0.3064549123891926,10,0.0,245,245.0,245,10,0.0,2393.980289609707,2393.980289609707,2393.980289609707,10,0.0,0.0,0.0,0.0,10,0.0,-2090.149952338261,-2090.1499523382604,-2090.149952338261,10.0,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,279.1227646889308,279.1227646889307,279.1227646889308,10,5.684341886080804e-14,10.651836020137944,10.651836020137946,10.651836020137944,10,1.7763568394002505e-15,1770.5047132685631,1770.5047132685631,1770.5047132685631,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,713.4491816114837,713.4491816114838,713.4491816114837,10.0,1.1368683772161605e-13,1830.4017463588525,1830.4017463588527,1830.4017463588525,10,2.273736754432321e-13,0.0040816326530612,0.0040816326530612,0.0040816326530612,10,0.0,6.3005376,-0.059418045,-6.066354,3125,1.2747439,2001,831.3236514522822,42,241,567.7290378296372,24711.470628342544,9696.43915220498,321.5318987315748,241,6998.435882047421,732182.0,344.813294172287,200000.0,682.0,192111.3952846527,136400000.0,580.024040198605,2131250.0
2.5229962e-08,1.5633459e-09,148.28749,-0.009739063,2.0275281e-10,0.020119186,16.383118,191.61552,191.60153,10.019622,1083.5338,993.21545,1085.6184,1.0,-0.008116611,-1.0,2740,0.8243594,0.3094259816743791,0.3094259816743791,0.3094259816743791,10,0.0,274,274.0,274,10,0.0,2805.213085020929,2805.213085020929,2805.213085020929,10,0.0,0.0,0.0,0.0,10,0.0,-2350.3892079056845,-2350.389207905685,-2350.3892079056845,10.0,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,310.48293714884795,310.482937148848,310.48293714884795,10,5.684341886080804e-14,11.713385802895877,11.713385802895877,11.713385802895877,10,0.0,2164.91212256983,2164.91212256983,2164.91212256983,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,761.2543909449427,761.2543909449425,761.2543909449427,10.0,1.1368683772161605e-13,2027.2394564600984,2027.2394564600984,2027.2394564600984,10,0.0,0.0036496350364963,0.0036496350364963,0.0036496350364963,10,4.336808689942024e-19,6.096266,-0.05023886,-6.025987,3125,1.2806538,2001,868.4767441860465,118,258,593.9897369472826,24805.83778203501,10123.287497077474,461.9576026227961,258,7319.522703738776,732440.0,333.7449836730957,200000.0,683.0,192445.1402683258,136600000.0,599.2599433221764,2134375.0
2.5229966e-08,1.5667354e-09,148.53015,-0.007219041,1.993633e-10,0.017616153,16.400496,191.38078,191.36661,10.604555,1068.9915,840.7303,1070.9303,1.0,-0.009998392,-1.0,2950,0.8426099,0.3204974605160759,0.3204974605160759,0.3204974605160759,10,0.0,295,295.0,295,10,0.0,2986.4117090705886,2986.4117090705886,2986.4117090705886,10,0.0,0.0,0.0,0.0,10,0.0,-2386.1324533214533,-2386.1324533214533,-2386.1324533214533,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,298.0536422651955,298.05364226519544,298.0536422651955,10,5.684341886080804e-14,8.720985726430712,8.720985726430712,8.720985726430712,10,0.0,2127.3819122252003,2127.3819122252,2127.3819122252003,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,836.9673541606553,836.9673541606553,836.9673541606553,10.0,0.0,2221.420268014561,2221.420268014561,2221.420268014561,10,0.0,0.0033898305084745,0.0033898305084745,0.0033898305084745,10,0.0,6.0037622,-0.048808824,-6.434813,3125,1.2833464,2001,860.6831683168317,136,202,652.8439676923866,25168.726041190388,10082.768072531728,1235.5345019541442,202,8060.139724430921,732642.0,342.63597679138184,200000.0,684.0,192787.7762451172,136800000.0,583.709865709089,2137500.0
